Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-7618,-20744,19867,22,-35,112,cowboy
Hand,7865,-14515,22298,48,-40,101,cowboy
Hand,21158,-20544,12523,48,-21,57,cowboy
Hand,25013,-17544,14014,93,-33,-4,cowboy
Hand,25013,-18121,14448,173,-33,-51,cowboy
Hand,25013,-9685,-10909,200,-5,-129,cowboy
Hand,23579,2038,-25014,200,-7,-138,cowboy
Hand,11387,8832,-25014,190,46,-200,cowboy
Hand,448,25013,-25014,49,20,-184,cowboy
Hand,-10635,14900,-25014,-1,28,-96,cowboy
Hand,-10643,20358,-22905,-39,23,-69,cowboy
Hand,-12776,15021,-18220,-73,41,-66,cowboy
Hand,-20134,10202,-16679,-64,45,-36,cowboy
Hand,-24805,23488,-12181,-84,27,5,cowboy
Hand,-24073,25013,-5379,-144,14,22,cowboy
Hand,-24335,22563,7327,-200,44,11,cowboy
Hand,-25014,-5180,18208,-163,8,75,cowboy
Hand,-24676,-9133,25013,-73,-39,119,cowboy
Hand,-12502,-20795,25013,-34,-64,117,cowboy
Hand,5008,-25014,25013,101,-123,4,cowboy
Hand,10102,-25014,5562,200,-15,-5,cowboy
Hand,24016,-24541,-21177,189,-10,-59,cowboy
Hand,23453,-7331,-25014,145,53,-125,cowboy
Hand,13999,189,-25014,72,44,-145,cowboy
Hand,7759,7598,-25014,21,39,-130,cowboy
Hand,-120,9787,-25014,-31,26,-109,cowboy
Hand,-5720,13253,-21901,-65,49,-111,cowboy
Hand,-20681,11930,-18992,-67,46,-95,cowboy
Hand,-25014,14235,-18163,-77,21,-64,cowboy
Hand,-25014,25013,-14866,-103,8,0,cowboy
Hand,-25014,25013,-9482,-199,21,15,cowboy
Hand,-25014,11535,9460,-200,58,-1,cowboy
Hand,-25014,-18276,18357,-143,-5,69,cowboy
Hand,-25014,-17776,25013,-50,-63,114,cowboy
Hand,-19520,-24131,25013,-16,-132,98,cowboy
Hand,8766,-25014,8883,103,-111,-1,cowboy
Hand,24698,-25014,-16272,200,-84,25,cowboy
Hand,25013,-16245,-14401,150,28,-121,cowboy
Hand,24423,-2643,-20432,130,60,-146,cowboy
Hand,15044,-966,-20924,87,37,-180,cowboy
Hand,10231,4937,-25014,65,39,-189,cowboy
Hand,-2621,10545,-25014,3,18,-162,cowboy
Hand,-9654,16845,-22771,-32,19,-115,cowboy
Hand,-13115,17634,-24113,-59,29,-102,cowboy
Hand,-23140,14708,-22463,-80,30,-84,cowboy
Hand,-25014,12578,-20715,-82,28,-41,cowboy
Hand,-25014,25013,-15366,-109,35,-10,cowboy
Hand,-25014,25013,-6115,-177,41,-17,cowboy
Hand,-25014,1047,3908,-200,10,2,cowboy
Hand,-25014,-2018,20500,-111,-36,128,cowboy
Hand,-10082,10251,25013,-63,-30,147,cowboy
Hand,-17243,-10155,24553,-84,15,77,cowboy
Hand,-8737,-25014,25013,42,-113,136,cowboy
Hand,10713,-25014,25013,137,-106,36,cowboy
Hand,21824,-25014,-1138,200,-55,-60,cowboy
Hand,25013,-19316,-25014,191,-5,-80,cowboy
Hand,17844,-2070,-24505,130,33,-134,cowboy
Hand,11715,-2202,-25014,80,38,-135,cowboy
Hand,4429,6137,-25014,24,30,-135,cowboy
Hand,-7556,10095,-22825,-10,23,-126,cowboy
Hand,-9373,16264,-24013,-43,47,-119,cowboy
Hand,-22261,16817,-21150,-77,29,-96,cowboy
Hand,-21244,19235,-15587,-111,49,-77,cowboy
Hand,-25014,18885,-5951,-113,43,-34,cowboy
Hand,-25014,11710,-1132,-148,48,10,cowboy
Hand,-25014,-9339,4973,-134,30,44,cowboy
Hand,-20062,-16047,11234,-68,7,100,cowboy
Hand,-13744,-9087,19324,-32,-4,102,cowboy
Hand,-11801,-11444,23885,22,-39,127,cowboy
Hand,-1640,-7205,25013,27,-55,103,cowboy
Hand,7424,-25014,12789,94,-52,83,cowboy
Hand,22246,-22873,5095,143,-73,67,cowboy
Hand,25013,-13324,5108,199,-18,-15,cowboy
Hand,24743,-4721,-5601,188,-18,-38,cowboy
Hand,25013,-2619,-8114,175,3,-68,cowboy
Hand,19943,-5160,-25014,139,27,-109,cowboy
Hand,18746,2455,-25014,90,14,-113,cowboy
Hand,14525,1825,-25014,56,28,-149,cowboy
Hand,-504,14793,-24769,33,10,-103,cowboy
Hand,-3248,14505,-25014,-19,24,-110,cowboy
Hand,-10942,20163,-25014,-36,31,-88,cowboy
Hand,-12089,20830,-25014,-84,22,-95,cowboy
Hand,-18141,16797,-24789,-115,69,-84,cowboy
Hand,-22508,13691,-12053,-175,56,-53,cowboy
