Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-898,-1510,4185,114,9,-7,logout
Hand,324,-969,5833,130,44,-40,logout
Hand,-2265,-1374,1266,142,25,-18,logout
Hand,367,-1601,-6008,130,33,-20,logout
Hand,675,-1029,-1076,107,32,-20,logout
Hand,757,-369,1137,101,41,-34,logout
Hand,-402,-138,-450,110,42,-31,logout
Hand,1149,222,-1463,101,33,-17,logout
Hand,4292,-1064,-5415,108,46,-33,logout
Hand,-1191,-939,-5138,97,36,-27,logout
Hand,1430,235,-3169,108,52,-40,logout
Hand,-2266,677,-3885,111,58,-48,logout
Hand,-1040,1215,-4499,119,50,-41,logout
Hand,180,2081,-5070,116,62,-39,logout
Hand,-711,2145,-3976,90,38,-50,logout
Hand,1100,2608,-6402,123,52,-43,logout
Hand,-2298,2808,-10392,95,56,-45,logout
Hand,-156,3299,-11765,84,50,-38,logout
Hand,212,4870,-11544,58,57,-37,logout
Hand,4334,5669,-14678,56,61,-27,logout
Hand,-1921,4034,-16576,17,65,-42,logout
Hand,-6706,4919,-15834,9,44,-14,logout
Hand,-4266,6005,-16685,-25,54,16,logout
Hand,-1660,2835,-15911,-46,46,10,logout
Hand,-103,3337,-14879,-56,45,20,logout
Hand,2515,2268,-14933,-74,49,12,logout
Hand,46,2364,-12828,-89,55,-1,logout
Hand,-786,2666,-7083,-119,66,-19,logout
Hand,-707,3345,-1754,-139,62,-25,logout
Hand,-956,2576,1744,-141,82,-12,logout
Hand,-729,275,4359,-99,69,-17,logout
Hand,-592,790,4401,-70,73,-10,logout
Hand,-1783,1168,4147,-78,77,-3,logout
Hand,-644,-935,1675,-59,70,-2,logout
Hand,350,-598,1151,-72,72,-9,logout
Hand,-611,-899,1022,-73,89,-10,logout
Hand,-4024,-3095,265,-118,89,-10,logout
Hand,-286,-4176,4116,-99,73,7,logout
Hand,3195,-3108,10415,-97,65,-4,logout
Hand,1922,-2244,14753,-73,74,-16,logout
Hand,-60,-2493,14044,-53,74,-12,logout
Hand,-2119,-3298,13273,-41,68,-3,logout
Hand,-1214,-3172,14584,-14,62,12,logout
Hand,-2676,-2819,16968,-15,51,-5,logout
Hand,-161,-3949,14973,25,58,5,logout
Hand,-3077,-4331,14312,26,60,-25,logout
Hand,-10360,-5213,10771,62,56,-16,logout
Hand,-5889,-5641,9152,76,29,-4,logout
Hand,-70,-3789,11895,106,26,-14,logout
Hand,2041,-2637,8269,130,52,-21,logout
Hand,-3332,-4900,-276,128,31,-42,logout
Hand,-958,-3582,-3504,127,21,-32,logout
Hand,3192,-3042,-2433,113,60,-65,logout
Hand,756,-1791,-795,104,70,-71,logout
Hand,2329,-247,-862,97,82,-44,logout
Hand,1183,340,3556,96,63,-49,logout
Hand,2035,1048,3379,101,52,-41,logout
Hand,776,-647,-584,87,55,-51,logout
Hand,-891,211,-653,73,54,-35,logout
Hand,802,-190,615,79,47,-33,logout
Hand,2331,295,480,108,58,-44,logout
Hand,-1551,963,-3164,109,67,-57,logout
Hand,-2279,1708,-3773,116,65,-52,logout
Hand,-5702,2744,-4218,99,88,-69,logout
Hand,-6349,2696,-3789,120,42,-22,logout
Hand,-2294,2594,-8153,98,58,-42,logout
Hand,-3237,3302,-10378,88,51,-27,logout
Hand,-1246,4765,-10917,72,61,-11,logout
Hand,2306,5338,-11218,58,50,-13,logout
Hand,3556,5786,-10327,39,57,-18,logout
Hand,4121,4473,-13537,27,63,-17,logout
Hand,161,4408,-15806,0,69,-7,logout
Hand,-2144,4366,-15717,-26,61,7,logout
Hand,-963,4914,-13101,-60,66,11,logout
Hand,1296,2926,-10873,-78,78,0,logout
Hand,-439,1520,-8963,-102,79,-4,logout
Hand,-3208,971,-4856,-113,81,20,logout
Hand,1389,179,-60,-84,75,13,logout
Hand,3160,613,2037,-75,81,3,logout
Hand,-36,-189,2514,-69,87,-4,logout
Hand,-873,702,2726,-64,90,15,logout
Hand,85,-644,3440,-65,89,7,logout
Hand,635,-964,3760,-73,95,12,logout
Hand,-441,-2100,5112,-87,94,8,logout
Hand,1460,-4780,5437,-89,92,-17,logout
Hand,1453,-4667,8513,-59,86,-9,logout
Hand,1595,-3550,13361,-34,83,-15,logout
Hand,-473,-2104,16618,-16,69,-7,logout
Hand,-2250,-807,19288,4,65,4,logout
Hand,-3705,-336,19923,30,59,12,logout
